Year,Id,NGL,Pt,DCO,DBO5,MES,site_name,SIRET_code,discharge_environment,lat_site,long_site,code_epsg,code_ape,libelle_ape,code_eprtr,libelle_eprtr
2004,0006501812,NA,NA,270000,160000,NA,AGRANA FRUITS FRANCE (ex ATYS),34182600600015,water (indirect),672923,6875139000000,2154,1039B,Transformation et conservation de fruits,NA,NA
2004,0006301234,NA,NA,340000,94000,NA,COVI SAS,39189217100011,water (indirect),355849,2233524,27572,151E,Préparation industrielle de produits à base de viandes,NA,NA
2004,0006502609,NA,6600,970000,510000,NA,WILLIAM SAURIN,83017529500013,water (indirect),677122,6863707000000,2154,1085Z,Fabrication de plats préparés,8.(b).(i),matières premières animales (autres que le lait) d'une capacité de production de produits finis de 75 tonnes par jour
2004,0006301264,NA,NA,NA,82000,NA,FLEURY MICHON LS,34054544100032,water (indirect),407429,6637123000000,2154,1085Z,Fabrication de plats préparés,NA,NA
2004,0006503133,NA,NA,NA,91000,NA,GEO,33428193800053,water (indirect),562844,2390956,27572,1013A,Préparation industrielle de produits à base de viande,8.(b).(i),matières premières animales (autres que le lait) d'une capacité de production de produits finis de 75 tonnes par jour
2004,0006301299,NA,NA,820000,410000,NA,NORPAPER,50814985300022,water (indirect),355624,6687764000000,2154,1712Z,Fabrication de papier et de carton,6.(b),"Installations industrielles destinées à la fabrication de papier et de carton et d'autres produits dérivés du bois (tels que l'aggloméré, les panneaux de fibres de bois et le contreplaqué) d'une capacité de production de 20 tonnes par jour"
2004,0006503224,NA,NA,150000,77000,NA,INITIAL,34323414200564,water (indirect),624760,6859314000000,2154,7729Z,Location et location-bail d'autres biens personnels et domestiques,NA,NA
2004,0006503800,NA,19000,260000,130000,NA,MAJ,77573383501404,water (indirect),648389,6832881000000,2154,7729Z,Location et location-bail d'autres biens personnels et domestiques,NA,NA
2004,0006506347,NA,NA,500000,180000,NA,SOPROREAL,38306966300029,water (indirect),662210,6872315000000,2154,2042Z,Fabrication de parfums et de produits pour la toilette,NA,NA
2004,0006506349,NA,NA,370000,70000,NA,Peugeot Citroën Automobiles S.A. Aulnay,54206547900348,water (indirect),611610,2437628,27572,2910Z,Construction de véhicules automobiles,9.(c),"Installations destinées au traitement de surface de matières, d'objets ou de produits à l'aide de solvants organiques, notamment pour les opérations d'apprêt, d'impression, de revêtement, de dégraissage, d'imperméabilisation, de collage, de peinture, de nettoyage ou d'imprégnation d'une capacité de consommation de 150 kg par heures ou 200 tonnes par an"
2004,0006506379,NA,NA,420000,100000,NA,ORANGINA SUNTORY FRANCE,40751293800041,water (indirect),655180,6869320000000,2154,1107B,Production de boissons rafraîchissantes,NA,NA
2004,0006506429,NA,11000,400000,210000,NA,ELIS Blanchisseries de Pantin,77573383500018,water (indirect),605344,2432656,27572,7729Z,Location et location-bail d'autres biens personnels et domestiques,NA,NA
2004,0006506520,450000,37000,6100000,3600000,1600000,BIO SPRINGER,54209199600026,water (indirect),658387,6855398000000,2154,1089Z,Fabrication d'autres produits alimentaires n.c.a.,NA,NA
2004,0006506552,290000,280000,3800000,1700000,1600000,Centre de Production de Vitry-sur-Seine,42870620400131,water (indirect),656929,6853230000000,2154,2110Z,Fabrication de produits pharmaceutiques de base,4.(e),Installations utilisant un procédé chimique ou biologique pour la fabrication industrielle de produits pharmaceutiques de base
2004,0006509286,NA,NA,340000,200000,NA,SITA - Biodéconditionneur de Meaux,66201448900758,water (indirect),639447,2440036,27572,3811Z,Collecte des déchets non dangereux,5.(a),Installations pour la valorisation ou l'élimination des déchets dangereux recevant 10 tonnes par jour
2004,0006506686,NA,NA,370000,210000,NA,COCA COLA EUROPEAN PARTNERS CCEP,34368801600207,water (indirect),654711,6838542000000,2154,1107B,Production de boissons rafraîchissantes,8.(b).(ii),matières premières végétales d'une capacité de production de produits finis de 300 tonnes par jour (valeur moyenne sur une base trimestrielle)
2004,0006506824,NA,NA,NA,53000,NA,CHANTOVENT,31766839000022,water (indirect),596384,6883228000000,2154,4634Z,Commerce de gros (commerce interentreprises) de boissons,NA,NA
2004,0006601279,NA,NA,300000,NA,NA,Communauté Agglomération Bassin de Thau,24340082700016,water (indirect),758288,6257984000000,2154,3821Z,Traitement et élimination des déchets non dangereux,5.(b),Installations destinées à l'incinération des déchets non dangereux dans le cadre de la directive 2000/76/CE du Parlement européen et du Conseil du 4 décembre 2000 sur l'incinération des déchets d'une capacité de 3 tonnes par heure
2004,0006600459,NA,NA,NA,48000,NA,KONINGS SPIRIT & DRINKS FRANCE,83159746300015,water (indirect),831517,6302093000000,2154,1101Z,Production de boissons alcooliques distillées,NA,NA
2004,0006700368,NA,NA,270000,97000,NA,SOCIETE NOUVELLE S.I.P.P.,45083193800011,water (indirect),975350,23212000,27572,1330Z,Ennoblissement textile,NA,NA
2004,0006700393,NA,NA,1400000,550000,NA,CLARIANT Production (France) - Usine de Huningue,30230552900018,water (indirect),994237,2302248,27572,2012Z,Fabrication de colorants et de pigments,4.(a).(x),colorants et pigments
2004,0006600794,NA,NA,360000,230000,NA,HARIBO-RICQLES-ZAN,57214916900029,water (indirect),814221,6322572000000,2154,1082Z,"Fabrication de cacao, chocolat et de produits de confiserie",NA,NA
2004,0006700423,NA,NA,NA,62000,NA,MARS Chocolat Steinbourg,49488785400029,water (indirect),1022766,6859219000000,2154,1052Z,Fabrication de glaces et sorbets,NA,NA
2004,0006700452,NA,NA,240000,56000,NA,DMC SAS,51046940600019,water (indirect),1023357,6747668000000,2154,1399Z,Fabrication d'autres textiles n.c.a.,NA,NA
2004,0006700467,NA,5900,650000,190000,NA,PSA Peugeot Citroën SNC Mulhouse,41471350300038,water (indirect),1032046,6751282000000,2154,2910Z,Construction de véhicules automobiles,9.(c),"Installations destinées au traitement de surface de matières, d'objets ou de produits à l'aide de solvants organiques, notamment pour les opérations d'apprêt, d'impression, de revêtement, de dégraissage, d'imperméabilisation, de collage, de peinture, de nettoyage ou d'imprégnation d'une capacité de consommation de 150 kg par heures ou 200 tonnes par an"
2004,0006700470,NA,13000,1500000,780000,NA,HEINEKEN ENTREPRISE SITE FISCHER,41484206200120,water (indirect),999113.915,2413893923,27572,1105Z,Fabrication de bière,8.(b).(ii),matières premières végétales d'une capacité de production de produits finis de 300 tonnes par jour (valeur moyenne sur une base trimestrielle)
2004,0006700503,72000,NA,1100000,300000,NA,BASF,40978343800248,water (indirect),1044072,6730753000000,2154,2012Z,Fabrication de colorants et de pigments,4.(a).(x),colorants et pigments
2004,0006700561,NA,NA,NA,72000,NA,STOEFFLER,91642033400127,water (indirect),980300,2397299,27572,1013A,Préparation industrielle de produits à base de viande,8.(b).(i),matières premières animales (autres que le lait) d'une capacité de production de produits finis de 75 tonnes par jour
2004,0006700655,NA,8100,150000,NA,NA,TDE Teintureries de l'Est,33953359800019,water (indirect),959637,2371811,27572,1330Z,Ennoblissement textile,NA,NA
2004,0006700656,NA,NA,820000,200000,NA,VELCOREX since 1828,39296344300099,water (indirect),1001338,6759729000000,2154,1330Z,Ennoblissement textile,NA,NA
2004,0006700586,58000,8700,2400000,850000,390000,LESAFFRE CULINARY STRG (anct SENSIENT),55850425400027,water (indirect),1053423,6834639000000,2154,1089Z,Fabrication d'autres produits alimentaires n.c.a.,NA,NA
2004,0006700589,NA,NA,220000,98000,NA,COPVIAL SAS,38939060000028,water (indirect),991342,2408820,27572,1011Z,Transformation et conservation de la viande de boucherie,8.(a),Abattoirs d'une capacité de production de 50 tonnes de carcasses par jour
2004,0006700677,NA,NA,NA,73000,NA,Charcuterie Alsacienne de Molsheim ILLER S.A,37924719000018,water (indirect),983226,2403991,27572,1013A,Préparation industrielle de produits à base de viande,NA,NA
2004,0006700678,620000,NA,NA,NA,NA,RHODIA Opérations,62203708300178,water (indirect),975379,2316660,27572,2014Z,Fabrication d'autres produits chimiques organiques de base,4.(a).(iv),"hydrocarbures azotés, notamment amines, amides, composés nitreux, nitrés ou nitratés, nitriles, cyanates, isocyanates"
2004,0006700682,NA,NA,NA,50000,NA,HERTA,31104319400647,water (indirect),998194,2404344,27572,1013A,Préparation industrielle de produits à base de viande,NA,NA
2004,0006700688,NA,6400,1400000,NA,370000,HEINEKEN ENTREPRISE SAS,41484206200047,water (indirect),1049540,6844375000000,2154,1105Z,Fabrication de bière,8.(b).(ii),matières premières végétales d'une capacité de production de produits finis de 300 tonnes par jour (valeur moyenne sur une base trimestrielle)
2004,0006700612,NA,6700,NA,NA,NA,LILLY FRANCE,60984915300042,water (indirect),1046630,6832902000000,2154,2120Z,Fabrication de préparations pharmaceutiques,NA,NA
2004,0006700694,NA,NA,180000,63000,NA,TANNERIES HAAS,91702059600016,water (indirect),1028852,6818882000000,2154,1511Z,"Apprêt et tannage des cuirs , préparation et teinture des fourrures",NA,NA
2004,0006700633,NA,8000,840000,300000,NA,MARS PF,49488763100021,water (indirect),1037590,6837240000000,2154,1092Z,Fabrication d'aliments pour animaux de compagnie,8.(b).(i),matières premières animales (autres que le lait) d'une capacité de production de produits finis de 75 tonnes par jour
2004,0006700720,180000,NA,2500000,1400000,NA,SIL FALA,67850327700017,water (indirect),1053126,6836551000000,2154,1089Z,Fabrication d'autres produits alimentaires n.c.a.,8.(b).(ii),matières premières végétales d'une capacité de production de produits finis de 300 tonnes par jour (valeur moyenne sur une base trimestrielle)
2004,0006700749,NA,NA,990000,210000,610000,STATION D'EPURATION ASIHVT,40262966100024,water (indirect),950837,2330026,27572,1330Z,Ennoblissement textile,5.(g),Installations autonomes de traitement des eaux industrielles usées provenant d'une ou de plusieurs des activités énumérées dans la présente annexe d'une capacité de 10 000 m3 par jour
2004,0006701057,NA,NA,440000,230000,NA,Société des Malteries d'Alsace,34835025700013,water (indirect),1053098,6841371000000,2154,1106Z,Fabrication de malt,NA,NA
2004,0006700752,NA,NA,180000,90000,NA,TRESCH CLERGET SAS,50157067500022,water (indirect),973981.60321256,2320831965941,27572,4634Z,Commerce de gros (commerce interentreprises) de boissons,NA,NA
2004,0006701060,51000,9300,680000,NA,NA,BIO SPRINGER,54209199600034,water (indirect),1052952,6836560000000,2154,1089Z,Fabrication d'autres produits alimentaires n.c.a.,NA,NA
2004,0006701094,NA,NA,300000,130000,NA,STANDART SAS,30021917700049,water (indirect),1053703,6837967000000,2154,1106Z,Fabrication de malt,NA,NA
2004,0006700775,NA,NA,210000,110000,NA,COSTIL TANNERIES DE FRANCE SAS,44760543700014,water (indirect),994301,2408700,27572,191Z,Apprêt et tannage des cuirs,NA,NA
2004,0006700800,NA,NA,490000,270000,NA,BRASSERIE METEOR,59850064300013,water (indirect),1035546,6860379000000,2154,1105Z,Fabrication de bière,8.(b).(ii),matières premières végétales d'une capacité de production de produits finis de 300 tonnes par jour (valeur moyenne sur une base trimestrielle)
2004,0006701221,NA,NA,170000,NA,NA,BRASSERIE SCHUTZENBERGER,55850382700013,water (indirect),999113.915,2413893923,27572,159N,Brasserie,NA,NA
2004,0006700846,NA,NA,260000,130000,NA,DELABLI division Delpierre site de Wisches,30844885100094,water (indirect),964359,2401500,27572,1020Z,"Transformation et conservation de poisson, de crustacés et de mollusques",NA,NA
2004,0006700847,NA,NA,470000,130000,NA,BESTFOODS FRANCE Industries,38316295500058,water (indirect),1037781,6836793000000,2154,1089Z,Fabrication d'autres produits alimentaires n.c.a.,8.(b).(ii),matières premières végétales d'une capacité de production de produits finis de 300 tonnes par jour (valeur moyenne sur une base trimestrielle)
2004,0006701621,NA,NA,220000,130000,NA,Arthur Metz,67548008100024,water (indirect),979800,2414948,27572,1102A,Fabrication de vins effervescents,NA,NA
2004,0006802263,NA,NA,360000,NA,NA,SEPIPROD Usine Lacaze Basse,42134636200021,water (indirect),637755,6277035000000,2154,2041Z,"Fabrication de savons, détergents et produits d'entretien",4.(a).(xi),tensioactifs et agents de surface
2004,0006702056,NA,NA,290000,220000,NA,BUDELPACK LIEPVRE SAS,44938750500018,water (indirect),966900,2375446,27572,2042Z,Fabrication de parfums et de produits pour la toilette,NA,NA
2004,0006702151,NA,NA,280000,NA,NA,SOJINAL,33847198000023,water (indirect),1019122,6765176000000,2154,1089Z,Fabrication d'autres produits alimentaires n.c.a.,8.(b).(ii),matières premières végétales d'une capacité de production de produits finis de 300 tonnes par jour (valeur moyenne sur une base trimestrielle)
2004,0006802267,NA,NA,210000,NA,NA,SA PIERRE FABRE MEDICAMENT,32611850200136,water (indirect),612237,6313525000000,2154,2120Z,Fabrication de préparations pharmaceutiques,4.(e),Installations utilisant un procédé chimique ou biologique pour la fabrication industrielle de produits pharmaceutiques de base
2004,0006702299,NA,NA,NA,81000,NA,TRANSPORTS KLEIN,91622085800028,water (indirect),1028290,6804403000000,2154,4941A,Transports routiers de fret interurbains,NA,NA
2004,0006802339,NA,6100,650000,480000,NA,YEO FRAIS,38781919600016,water (indirect),573205,6283475000000,2154,1051A,Fabrication de lait liquide et de produits frais,8.(c),Traitement et transformation du lait d'une capacité de traitement de 200 tonnes de lait par jour (valeur moyenne sur une base annuelle)
2004,0006802459,NA,NA,290000,44000,NA,PECHDO SA TANNERIES NOUVELLES,39490530100013,water (indirect),704087,6332189000000,2154,1511Z,"Apprêt et tannage des cuirs , préparation et teinture des fourrures",9.(b),Tanneries d'une capacité de traitement de 12 tonnes de produits finis par jour
2004,0006802463,68000,NA,370000,230000,NA,RODEZ ABATTOIR,88874029700021,water (indirect),2.57417,44350000,4326,1011Z,Transformation et conservation de la viande de boucherie,8.(a),Abattoirs d'une capacité de production de 50 tonnes de carcasses par jour
2004,0006802464,60000,NA,340000,210000,NA,SOCIETE PORC MONTAGNE,39342235700011,water (indirect),670646,6362567000000,2154,1011Z,Transformation et conservation de la viande de boucherie,8.(a),Abattoirs d'une capacité de production de 50 tonnes de carcasses par jour
2004,0006802467,56000,10000,1100000,NA,NA,SOCIETE FROMAGERE DE RODEZ,38434924700013,water (indirect),667788,6362412000000,2154,1051C,Fabrication de fromage,8.(c),Traitement et transformation du lait d'une capacité de traitement de 200 tonnes de lait par jour (valeur moyenne sur une base annuelle)
2004,0006802468,NA,NA,160000,NA,NA,SOCIETE FROMAGERE DE RODEZ,38434924700013,water (indirect),668981,6362573000000,2154,1051C,Fabrication de fromage,8.(c),Traitement et transformation du lait d'une capacité de traitement de 200 tonnes de lait par jour (valeur moyenne sur une base annuelle)
2004,0006802177,NA,NA,400000,110000,NA,NESTOR,52129387800018,water (indirect),557870,1767257,27572,1330Z,Ennoblissement textile,NA,NA
2004,0006802474,NA,NA,150000,90000,NA,SODIAAL INTERNATIONAL Les Fromageries Riches Monts,35272619400058,water (indirect),617835,1928336,27572,155C,Fabrication de fromages,NA,NA
2004,0006802257,93000,37000,890000,500000,NA,BIGARD,77622146700058,water (indirect),635831,6277528000000,2154,1011Z,Transformation et conservation de la viande de boucherie,NA,NA
