Année;code_STEP;Nom_STEP;Capacité_EH;Dispositif_traitement;Coordonnées_STEP_X;Coordonnées_STEP_Y;Coordonnées_REJET_X;Coordonnées_REJET_Y;code_qualité_localisation_rejet;INSEE_Commune_STEP;Nom_Commune_STEP;Code_Département_STEP;Nom_Région_STEP;Code_Masse_Eau_2010;Nom_Masse_Eau_2010;Code_Masse_Eau_2016;Nom_Masse_Eau_2016
2015;060921559001;Ste Marie Sur Ouche           ;1000;Biologique avec nitrification;837386;6690466;837317;6690525;1;21559;STE MARIE SUR OUCHE;21;27;;;;;
2015;060921565001;St Philibert                  ;600;Filtres plantés;852258;6679493;852581;6679793;2;21565;ST PHILIBERT;21;27;;;;;
2015;060921569001;Saint Romain;300;Filtres plantés;;;;;;21569;ST ROMAIN;21;27;;;;;
2015;060921573001;Saint Seine L'Abbaye;620;Filtres plantés;;;;;;21573;ST SEINE L ABBAYE;21;27;;;;;
2015;060921575001;Saint Symphorien Sur Saone;400;Biologique avec nitrification;874664;6669590;874603;6669719;1;21575;ST SYMPHORIEN SUR SAONE;21;27;;;;;
2015;060921579001;Salives;400;Filtres plantés;842784;6724441;843163;6725287;3;21579;SALIVES;21;27;;;;;
2015;060921582002;Santenay                      ;8300;Biologique avec nitrification et dénitrification;830355;6647171;830404;6647134;1;21582;SANTENAY;21;27;;;;;
2015;060921585001;Saulon La Chapelle            ;2500;Biologique avec nitrification;858802;6680259;859205;6680373;1;21585;SAULON LA CHAPELLE;21;27;;;;;
2015;060921585001;Saulon La Chapelle            ;2500;Biologique avec nitrification;858802;6680259;859205;6680373;1;21585;SAULON LA CHAPELLE;21;27;;;;;
2015;060921585001;Saulon La Chapelle            ;2500;Biologique avec nitrification;858802;6680259;859205;6680373;1;21585;SAULON LA CHAPELLE;21;27;;;;;
2015;060921599001;Selongey;3300;Biologique avec nitrification;865056;6722286;865100;6722237;1;21599;SELONGEY;21;27;;;;;
2015;060921599001;Selongey;3300;Biologique avec nitrification;865056;6722286;865100;6722237;1;21599;SELONGEY;21;27;;;;;
2015;060921606001;Ladoix-Serrigny;16600;Biol. avec nitrif., dénitrif. et déphosphatation;844565;6663493;844602;6663531;1;21606;LADOIX-SERRIGNY;21;27;;;;;
2015;060921606001;Ladoix-Serrigny;16600;Biol. avec nitrif., dénitrif. et déphosphatation;844565;6663493;844602;6663531;1;21606;LADOIX-SERRIGNY;21;27;;;;;
2015;060921606001;Ladoix-Serrigny;16600;Biol. avec nitrif., dénitrif. et déphosphatation;844565;6663493;844602;6663531;1;21606;LADOIX-SERRIGNY;21;27;;;;;
2015;060921606001;Ladoix-Serrigny;16600;Biol. avec nitrif., dénitrif. et déphosphatation;844565;6663493;844602;6663531;1;21606;LADOIX-SERRIGNY;21;27;;;;;
2015;060921614001;Spoy                          ;450;Lagunage;864961;6706236;865032;6706188;1;21614;SPOY;21;27;;;;;
2015;060921618001;Talmay;1000;Biologique avec nitrification;884496;6697291;884468;6697258;1;21618;TALMAY;21;27;;;;;
2015;060921618001;Talmay;1000;Biologique avec nitrification;884496;6697291;884468;6697258;1;21618;TALMAY;21;27;;;;;
2015;060921619001;Tanay;300;Filtres plantés;871482;6704033;871644;6703971;3;21619;TANAY;21;27;;;;;
2015;060921623001;Tart Le Haut - Est;400;Lagunage;867391;6680181;867348;6680089;1;21623;TART LE HAUT;21;27;;;;;
2015;060921638001;Til-Chatel                    ;1000;Biologique avec nitrification;864933;6715553;864923;6715593;1;21638;TIL CHATEL;21;27;;;;;
2015;060921645001;Trouhans;600;Biologique avec nitrification;872480;6673985;872510;6673964;1;21645;TROUHANS;21;27;;;;;
2015;060921647001;Seurre - Jallanges - Trugny;7200;Biol. avec nitrif., dénitrif. et déphosphatation;862475;6654416;861738;6654735;2;21647;TRUGNY;21;27;;;;;
2015;060921647001;Seurre - Jallanges - Trugny;7200;Biol. avec nitrif., dénitrif. et déphosphatation;862475;6654416;861738;6654735;2;21647;TRUGNY;21;27;;;;;
2015;060921647001;Seurre - Jallanges - Trugny;7200;Biol. avec nitrif., dénitrif. et déphosphatation;862475;6654416;861738;6654735;2;21647;TRUGNY;21;27;;;;;
2015;060921652001;Vandenesse En Auxois;600;Lagunage;823328;6680676;823284;6680650;2;21652;VANDENESSE EN AUXOIS;21;27;;;;;
2015;060921652001;Vandenesse En Auxois;600;Lagunage;823328;6680676;823284;6680650;2;21652;VANDENESSE EN AUXOIS;21;27;;;;;
2015;060921656001;Varanges - Tart Le Bas -Marlie;2000;Biologique avec nitrification;866891;6682570;866902;6682493;1;21656;VARANGES;21;27;;;;;
2015;060921656001;Varanges - Tart Le Bas -Marlie;2000;Biologique avec nitrification;866891;6682570;866902;6682493;1;21656;VARANGES;21;27;;;;;
2015;060921656001;Varanges - Tart Le Bas -Marlie;2000;Biologique avec nitrification;866891;6682570;866902;6682493;1;21656;VARANGES;21;27;;;;;
2015;060921682001;Vievigne;260;Filtres plantés;868825;6706350;868825;6706350;3;21682;VIEVIGNE;21;27;;;;;
2015;060921698001;Villers La Faye               ;450;Biologique Simple;842594;6668159;842559;6668225;1;21698;VILLERS LA FAYE;21;27;;;;;
2015;060921702001;Villey Sur Tille;350;Filtres plantés;;;;;;21702;VILLEY SUR TILLE;21;27;;;;;
2015;060921714001;Vosne Romanee-Flagey Echezeaux;28500;Biologique avec nitrification;851277;6674521;851294;6674734;2;21714;VOSNE ROMANEE;21;27;;;;;
2015;060921714001;Vosne Romanee-Flagey Echezeaux;28500;Biologique avec nitrification;851277;6674521;851294;6674734;2;21714;VOSNE ROMANEE;21;27;;;;;
2015;060921714001;Vosne Romanee-Flagey Echezeaux;28500;Biologique avec nitrification;851277;6674521;851294;6674734;2;21714;VOSNE ROMANEE;21;27;;;;;
2015;060921714001;Vosne Romanee-Flagey Echezeaux;28500;Biologique avec nitrification;851277;6674521;851294;6674734;2;21714;VOSNE ROMANEE;21;27;;;;;
2015;060921714001;Vosne Romanee-Flagey Echezeaux;28500;Biologique avec nitrification;851277;6674521;851294;6674734;2;21714;VOSNE ROMANEE;21;27;;;;;
2015;060921714001;Vosne Romanee-Flagey Echezeaux;28500;Biologique avec nitrification;851277;6674521;851294;6674734;2;21714;VOSNE ROMANEE;21;27;;;;;
2015;060921714001;Vosne Romanee-Flagey Echezeaux;28500;Biologique avec nitrification;851277;6674521;851294;6674734;2;21714;VOSNE ROMANEE;21;27;;;;;
2015;060925002001;Abbans Dessus;400;Filtres plantés;918785;6673573;919016;6673851;3;25002;ABBANS DESSUS;25;27;;;;;
2015;060925003001;Abbenans;500;Biologique avec nitrification;959372;6716470;959301;6716471;1;25003;ABBENANS;25;27;;;;;
2015;060925004002;Abbevillers;1100;Biologique avec nitrification et déphosphatation;994641;6711069;994618;6710945;1;25004;ABBEVILLERS;25;27;;;;;
2015;060925014001;Amagney;900;Lagunage;937951;6693381;937951;6693230;2;25014;AMAGNEY;25;27;;;;;
2015;060925015001;Amancey;1500;Biologique avec nitrification;932364;6666549;932356;6666514;1;25015;AMANCEY;25;27;;;;;
2015;060925015001;Amancey;1500;Biologique avec nitrification;932364;6666549;932356;6666514;1;25015;AMANCEY;25;27;;;;;
2015;060925018001;Anteuil;600;Biologique avec nitrification;968259;6704177;968266;6704155;1;25018;ANTEUIL;25;27;;;;;
2015;060925019001;Appenans                      ;450;Filtres plantés;968040;6710674;968054;6710655;2;25019;APPENANS;25;27;;;;;
2015;060925020001;Arbouans;72000;Biol. avec nitrif., dénitrif. et déphosphatation;986927;6716319;986853;6716219;1;25020;ARBOUANS;25;27;;;;;
2015;060925020001;Arbouans;72000;Biol. avec nitrif., dénitrif. et déphosphatation;986927;6716319;986853;6716219;1;25020;ARBOUANS;25;27;;;;;
2015;060925020001;Arbouans;72000;Biol. avec nitrif., dénitrif. et déphosphatation;986927;6716319;986853;6716219;1;25020;ARBOUANS;25;27;;;;;
2015;060925020001;Arbouans;72000;Biol. avec nitrif., dénitrif. et déphosphatation;986927;6716319;986853;6716219;1;25020;ARBOUANS;25;27;;;;;
2015;060925020001;Arbouans;72000;Biol. avec nitrif., dénitrif. et déphosphatation;986927;6716319;986853;6716219;1;25020;ARBOUANS;25;27;;;;;
2015;060925020001;Arbouans;72000;Biol. avec nitrif., dénitrif. et déphosphatation;986927;6716319;986853;6716219;1;25020;ARBOUANS;25;27;;;;;
2015;060925020001;Arbouans;72000;Biol. avec nitrif., dénitrif. et déphosphatation;986927;6716319;986853;6716219;1;25020;ARBOUANS;25;27;;;;;
2015;060925020001;Arbouans;72000;Biol. avec nitrif., dénitrif. et déphosphatation;986927;6716319;986853;6716219;1;25020;ARBOUANS;25;27;;;;;
2015;060925020001;Arbouans;72000;Biol. avec nitrif., dénitrif. et déphosphatation;986927;6716319;986853;6716219;1;25020;ARBOUANS;25;27;;;;;
2015;060925020001;Arbouans;72000;Biol. avec nitrif., dénitrif. et déphosphatation;986927;6716319;986853;6716219;1;25020;ARBOUANS;25;27;;;;;
2015;060925020001;Arbouans;72000;Biol. avec nitrif., dénitrif. et déphosphatation;986927;6716319;986853;6716219;1;25020;ARBOUANS;25;27;;;;;
2015;060925020001;Arbouans;72000;Biol. avec nitrif., dénitrif. et déphosphatation;986927;6716319;986853;6716219;1;25020;ARBOUANS;25;27;;;;;
2015;060925020001;Arbouans;72000;Biol. avec nitrif., dénitrif. et déphosphatation;986927;6716319;986853;6716219;1;25020;ARBOUANS;25;27;;;;;
2015;060925020001;Arbouans;72000;Biol. avec nitrif., dénitrif. et déphosphatation;986927;6716319;986853;6716219;1;25020;ARBOUANS;25;27;;;;;
2015;060925020001;Arbouans;72000;Biol. avec nitrif., dénitrif. et déphosphatation;986927;6716319;986853;6716219;1;25020;ARBOUANS;25;27;;;;;
2015;060925021001;Arc Et Senans;1750;Biologique avec nitrification;911648;6661635;911669;6661551;1;25021;ARC ET SENANS;25;27;;;;;
2015;060925022001;Arcey;1250;Biologique avec nitrification;974822;6719310;974737;6719318;1;25022;ARCEY;25;27;;;;;
2015;060925025001;Arc Sous Cicon;1100;Biologique avec nitrification et dénitrification;955939;6666432;955967;6666384;1;25025;ARC SOUS CICON;25;27;;;;;
2015;060925026001;Arc Sous Montenot;260;Lagunage;928659;6650672;928659;6650672;3;25026;ARC SOUS MONTENOT;25;27;;;;;
2015;060925028001;Athose Et Chasnans;400;Lagunage;950868;6668979;950843;6668926;1;25028;ATHOSE;25;27;;;;;
2015;060925028001;Athose Et Chasnans;400;Lagunage;950868;6668979;950843;6668926;1;25028;ATHOSE;25;27;;;;;
2015;060925030001;Audeux;500;Biologique avec nitrification;917167;6688186;917187;6688180;1;25030;AUDEUX;25;27;;;;;
2015;060925034002;Auxon - Miserey;5500;Biologique avec nitrification;921743;6693095;922103;6693292;1;25034;AUXON DESSOUS;25;27;;;;;
2015;060925034002;Auxon - Miserey;5500;Biologique avec nitrification;921743;6693095;922103;6693292;1;25034;AUXON DESSOUS;25;27;;;;;
2015;060925039001;Avoudrey;1800;Biologique avec nitrification;960822;6676528;960852;6676514;1;25039;AVOUDREY;25;27;;;;;
2015;060925040001;Badevel;2300;Biologique avec nitrification;996444;6719110;996474;6719131;1;25040;BADEVEL;25;27;;;;;
2015;060925040001;Badevel;2300;Biologique avec nitrification;996444;6719110;996474;6719131;1;25040;BADEVEL;25;27;;;;;
2015;060925047001;Baume Les Dames;8000;Biol. avec nitrif., dénitrif. et déphosphatation;952771;6698136;952777;6698090;1;25047;BAUME LES DAMES;25;27;;;;;
2015;060925047001;Baume Les Dames;8000;Biol. avec nitrif., dénitrif. et déphosphatation;952771;6698136;952777;6698090;1;25047;BAUME LES DAMES;25;27;;;;;
2015;060925048001;Bavans;19800;Biol. avec nitrif., dénitrif. et déphosphatation;979836;6715107;979866;6715050;1;25048;BAVANS;25;27;;;;;
2015;060925048001;Bavans;19800;Biol. avec nitrif., dénitrif. et déphosphatation;979836;6715107;979866;6715050;1;25048;BAVANS;25;27;;;;;
2015;060925048001;Bavans;19800;Biol. avec nitrif., dénitrif. et déphosphatation;979836;6715107;979866;6715050;1;25048;BAVANS;25;27;;;;;
2015;060925048001;Bavans;19800;Biol. avec nitrif., dénitrif. et déphosphatation;979836;6715107;979866;6715050;1;25048;BAVANS;25;27;;;;;
2015;060925048001;Bavans;19800;Biol. avec nitrif., dénitrif. et déphosphatation;979836;6715107;979866;6715050;1;25048;BAVANS;25;27;;;;;
2015;060925051001;Belleherbe;1950;Biologique avec nitrification et déphosphatation;977295;6691021;977284;6691036;1;25051;BELLEHERBE;25;27;;;;;
2015;060925051001;Belleherbe;1950;Biologique avec nitrification et déphosphatation;977295;6691021;977284;6691036;1;25051;BELLEHERBE;25;27;;;;;
2015;060925055001;Berthelange                   ;300;Lagunage;910649;6680591;910598;6680517;1;25055;BERTHELANGE;25;27;;;;;
2015;060925056002;Besancon - Port-Douvot;200000;Biologique avec déphosphatation;926348;6682465;926296;6682277;1;25056;BESANCON;25;27;;;;;
2015;060925056002;Besancon - Port-Douvot;200000;Biologique avec déphosphatation;926348;6682465;926296;6682277;1;25056;BESANCON;25;27;;;;;
2015;060925056002;Besancon - Port-Douvot;200000;Biologique avec déphosphatation;926348;6682465;926296;6682277;1;25056;BESANCON;25;27;;;;;
2015;060925056002;Besancon - Port-Douvot;200000;Biologique avec déphosphatation;926348;6682465;926296;6682277;1;25056;BESANCON;25;27;;;;;
2015;060925056002;Besancon - Port-Douvot;200000;Biologique avec déphosphatation;926348;6682465;926296;6682277;1;25056;BESANCON;25;27;;;;;
2015;060925056002;Besancon - Port-Douvot;200000;Biologique avec déphosphatation;926348;6682465;926296;6682277;1;25056;BESANCON;25;27;;;;;
2015;060925056002;Besancon - Port-Douvot;200000;Biologique avec déphosphatation;926348;6682465;926296;6682277;1;25056;BESANCON;25;27;;;;;
2015;060925056002;Besancon - Port-Douvot;200000;Biologique avec déphosphatation;926348;6682465;926296;6682277;1;25056;BESANCON;25;27;;;;;
2015;060925056002;Besancon - Port-Douvot;200000;Biologique avec déphosphatation;926348;6682465;926296;6682277;1;25056;BESANCON;25;27;;;;;
2015;060925056002;Besancon - Port-Douvot;200000;Biologique avec déphosphatation;926348;6682465;926296;6682277;1;25056;BESANCON;25;27;;;;;
2015;060925056002;Besancon - Port-Douvot;200000;Biologique avec déphosphatation;926348;6682465;926296;6682277;1;25056;BESANCON;25;27;;;;;
2015;060925056002;Besancon - Port-Douvot;200000;Biologique avec déphosphatation;926348;6682465;926296;6682277;1;25056;BESANCON;25;27;;;;;
2015;060925056002;Besancon - Port-Douvot;200000;Biologique avec déphosphatation;926348;6682465;926296;6682277;1;25056;BESANCON;25;27;;;;;
2015;060925056002;Besancon - Port-Douvot;200000;Biologique avec déphosphatation;926348;6682465;926296;6682277;1;25056;BESANCON;25;27;;;;;
2015;060925056002;Besancon - Port-Douvot;200000;Biologique avec déphosphatation;926348;6682465;926296;6682277;1;25056;BESANCON;25;27;;;;;
2015;060925056002;Besancon - Port-Douvot;200000;Biologique avec déphosphatation;926348;6682465;926296;6682277;1;25056;BESANCON;25;27;;;;;
2015;060925056002;Besancon - Port-Douvot;200000;Biologique avec déphosphatation;926348;6682465;926296;6682277;1;25056;BESANCON;25;27;;;;;
2015;060925056002;Besancon - Port-Douvot;200000;Biologique avec déphosphatation;926348;6682465;926296;6682277;1;25056;BESANCON;25;27;;;;;
2015;060925056002;Besancon - Port-Douvot;200000;Biologique avec déphosphatation;926348;6682465;926296;6682277;1;25056;BESANCON;25;27;;;;;
2015;060925056002;Besancon - Port-Douvot;200000;Biologique avec déphosphatation;926348;6682465;926296;6682277;1;25056;BESANCON;25;27;;;;;
2015;060925059001;Beutal                        ;250;Lagunage;973920;6713734;973916;6713676;1;25059;BEUTAL;25;27;;;;;
2015;060925060001;Bians Les Usiers              ;3400;Biologique avec nitrification;948336;6657461;948345;6657441;1;25060;BIANS LES USIERS;25;27;;;;;
2015;060925060001;Bians Les Usiers              ;3400;Biologique avec nitrification;948336;6657461;948345;6657441;1;25060;BIANS LES USIERS;25;27;;;;;
2015;060925060001;Bians Les Usiers              ;3400;Biologique avec nitrification;948336;6657461;948345;6657441;1;25060;BIANS LES USIERS;25;27;;;;;
2015;060925063001;Blamont;1800;Biologique avec nitrification;991676;6706162;991718;6706162;1;25063;BLAMONT;25;27;;;;;
2015;060925063001;Blamont;1800;Biologique avec nitrification;991676;6706162;991718;6706162;1;25063;BLAMONT;25;27;;;;;
2015;060925067001;Blussans                      ;308;Décantation primaire ou fosse toutes eaux;971578;6709619;971626;6709640;1;25067;BLUSSANS;25;27;;;;;
2015;060925070002;Bolandoz;900;Biol. avec nitrif., dénitrif. et déphosphatation;935888;6662489;935560;6662767;1;25070;BOLANDOZ;25;27;;;;;
2015;060925074002;Bonnetage;1500;Biologique avec nitrification et dénitrification;981142;6683041;;;;25074;BONNETAGE;25;27;;;;;
2015;060925078001;Bouclans;3800;Biol. avec nitrif., dénitrif. et déphosphatation;944273;6689333;944287;6689317;1;25078;BOUCLANS;25;27;;;;;
2015;060925078001;Bouclans;3800;Biol. avec nitrif., dénitrif. et déphosphatation;944273;6689333;944287;6689317;1;25078;BOUCLANS;25;27;;;;;
2015;060925078001;Bouclans;3800;Biol. avec nitrif., dénitrif. et déphosphatation;944273;6689333;944287;6689317;1;25078;BOUCLANS;25;27;;;;;
2015;060925078001;Bouclans;3800;Biol. avec nitrif., dénitrif. et déphosphatation;944273;6689333;944287;6689317;1;25078;BOUCLANS;25;27;;;;;
2015;060925083001;Bournois                      ;400;Biologique Simple;962720;6716541;962692;6716546;1;25083;BOURNOIS;25;27;;;;;
2015;060925091001;Les Breseux                   ;500;Biologique avec nitrification;987227;6692324;987217;6692322;1;25091;LES BRESEUX;25;27;;;;;
2015;060925095001;Bretonvillers                 ;250;Biologique Simple;975295;6685855;975288;6685867;1;25095;BRETONVILLERS;25;27;;;;;
2015;060925103002;Busy - Larnod Et Vorges;2700;Biol. avec nitrif., dénitrif. et déphosphatation;923173;6678952;923153;6678967;1;25103;BUSY;25;27;;;;;
2015;060925103002;Busy - Larnod Et Vorges;2700;Biol. avec nitrif., dénitrif. et déphosphatation;923173;6678952;923153;6678967;1;25103;BUSY;25;27;;;;;
2015;060925103002;Busy - Larnod Et Vorges;2700;Biol. avec nitrif., dénitrif. et déphosphatation;923173;6678952;923153;6678967;1;25103;BUSY;25;27;;;;;
2015;060925105001;Byans Sur Doubs;1000;Biologique avec nitrification;916101;6673489;916110;6673504;1;25105;BYANS SUR DOUBS;25;27;;;;;
2015;060925107001;Cendrey                       ;300;Décantation primaire ou fosse toutes eaux;944440;6705806;944383;6705812;1;25107;CENDREY;25;27;;;;;
2015;060925114001;Chamesol;500;Décantation primaire ou fosse toutes eaux;989567;6701145;989593;6701164;1;25114;CHAMESOL;25;27;;;;;
2015;060925115001;Champagney;350;Lagunage;918732;6687837;918844;6687867;1;25115;CHAMPAGNEY;25;27;;;;;
2015;060925119001;Champvans Les Moulins         ;400;Lagunage;920357;6688202;920447;6688280;1;25119;CHAMPVANS LES MOULINS;25;27;;;;;
2015;060925120002;Chantrans;500;Filtres plantés;938773;6665201;938537;6665366;2;25120;CHANTRANS;25;27;;;;;
2015;060925121002;Chapelle Des Bois;600;Biologique avec nitrification et dénitrification;937919;6615795;;;;25121;CHAPELLE DES BOIS;25;27;;;;;
2015;060925124002;Charmauvillers;950;Biologique avec nitrification;996183;6688947;;;;25124;CHARMAUVILLERS;25;27;;;;;
2015;060925127001;Charquemont                   ;4500;Biologique avec nitrification et dénitrification;989975;6685179;990043;6685152;1;25127;CHARQUEMONT;25;27;;;;;
2015;060925133001;Chatillon Le Duc;1300;Biologique avec nitrification;926071;6694878;926049;6694867;1;25133;CHATILLON LE DUC;25;27;;;;;
2015;060925136002;Chaucenne;1000;Filtres plantés;;;;;;25136;CHAUCENNE;25;27;;;;;
2015;060925137001;Chaudefontaine                ;300;Biologique Simple;938854;6698210;938849;6698200;1;25137;CHAUDEFONTAINE;25;27;;;;;
2015;060925143002;Chay;500;Biologique avec nitrification;917052;6662518;916782;6662401;2;25143;CHAY;25;27;;;;;
2015;060925149001;Chenecey Buillon;800;Biologique avec nitrification;924569;6675991;923121;6676434;1;25149;CHENECEY BUILLON;25;27;;;;;
